antecedents;consequents;confidence;interestingness;support;isSymmetric;cluster;lang;graph;source;target
frozenset({'plant anatomy', 'Adansonia digitata'});frozenset({'Adansonia grandidieri'});1.0;0.5555555492645309;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'plant anatomy', 'Adansonia digitata'});frozenset({'Adansonia grandidieri'})
frozenset({'plant anatomy', 'Adansonia'});frozenset({'Adansonia grandidieri'});1.0;0.5555555492645309;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'plant anatomy', 'Adansonia'});frozenset({'Adansonia grandidieri'})
frozenset({'pesticide resistance', 'Kenya'});frozenset({'pyrethrins'});1.0;0.5555555492645309;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'pesticide resistance', 'Kenya'});frozenset({'pyrethrins'})
frozenset({'Adansonia za', 'age determination'});frozenset({'Adansonia grandidieri'});1.0;0.5555555492645309;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia za', 'age determination'});frozenset({'Adansonia grandidieri'})
frozenset({'Adansonia za', 'Adansonia digitata'});frozenset({'Adansonia grandidieri'});1.0;0.5555555492645309;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia za', 'Adansonia digitata'});frozenset({'Adansonia grandidieri'})
frozenset({'age determination', 'wood'});frozenset({'Adansonia grandidieri'});1.0;0.5555555492645309;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'age determination', 'wood'});frozenset({'Adansonia grandidieri'})
frozenset({'Adansonia za', 'plant anatomy'});frozenset({'Adansonia grandidieri'});1.0;0.5555555492645309;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia za', 'plant anatomy'});frozenset({'Adansonia grandidieri'})
frozenset({'Adansonia za', 'wood'});frozenset({'Adansonia grandidieri'});1.0;0.5555555492645309;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia za', 'wood'});frozenset({'Adansonia grandidieri'})
frozenset({'Adansonia rubrostipa', 'wood'});frozenset({'Adansonia grandidieri'});1.0;0.5555555492645309;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia rubrostipa', 'wood'});frozenset({'Adansonia grandidieri'})
frozenset({'Adansonia digitata', 'wood'});frozenset({'Adansonia grandidieri'});1.0;0.5555555492645309;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia digitata', 'wood'});frozenset({'Adansonia grandidieri'})
frozenset({'Adansonia', 'wood'});frozenset({'Adansonia grandidieri'});1.0;0.5555555492645309;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia', 'wood'});frozenset({'Adansonia grandidieri'})
frozenset({'radiocarbon dating'});frozenset({'Adansonia grandidieri'});1.0;0.6666666576075913;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'radiocarbon dating'});frozenset({'Adansonia grandidieri'})
frozenset({'agricultural development', 'high-yielding varieties'});frozenset({'green revolution'});0.7499999999999999;0.6428571341216058;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'agricultural development', 'high-yielding varieties'});frozenset({'green revolution'})
frozenset({'vegetation', 'reforestation'});frozenset({'high forest systems'});0.7499999999999999;0.6428571341216058;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'vegetation', 'reforestation'});frozenset({'high forest systems'})
frozenset({'Adansonia', 'Adansonia grandidieri'});frozenset({'Adansonia rubrostipa'});0.7499999999999999;0.6428571341216058;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'Adansonia', 'Adansonia grandidieri'});frozenset({'Adansonia rubrostipa'})
frozenset({'wild boar', 'Corsica'});frozenset({'Sus scrofa'});0.8333333333333334;0.5208333274354977;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'wild boar', 'Corsica'});frozenset({'Sus scrofa'})
frozenset({'wild boar', 'biological interaction'});frozenset({'Sus scrofa'});0.8333333333333334;0.5208333274354977;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'wild boar', 'biological interaction'});frozenset({'Sus scrofa'})
frozenset({'Passiflora', 'taxonomy'});frozenset({'Passifloraceae'});0.8333333333333334;0.5208333274354977;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Passiflora', 'taxonomy'});frozenset({'Passifloraceae'})
frozenset({'postharvest technology', 'shelling'});frozenset({'seed cleaning'});0.7142857142857143;0.5102040758551815;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'postharvest technology', 'shelling'});frozenset({'seed cleaning'})
frozenset({'freezing', 'in vitro culture'});frozenset({'cryopreservation'});0.7142857142857143;0.5102040758551815;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'freezing', 'in vitro culture'});frozenset({'cryopreservation'})
frozenset({'helminths', 'meat'});frozenset({'organotin compounds'});0.7142857142857143;0.5102040758551815;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'helminths', 'meat'});frozenset({'organotin compounds'})
frozenset({'meat', 'toxicity'});frozenset({'organotin compounds'});0.7142857142857143;0.5102040758551815;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'meat', 'toxicity'});frozenset({'organotin compounds'})
frozenset({'thiabendazole', 'citrus fruits'});frozenset({'Penicillium italicum'});0.7142857142857143;0.5102040758551815;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'thiabendazole', 'citrus fruits'});frozenset({'Penicillium italicum'})
frozenset({'immunosuppression'});frozenset({'immunosuppressants'});0.7142857142857143;0.5102040758551815;0.00023794793699138627;True;no_clustering;en;agrovoc;frozenset({'immunosuppression'});frozenset({'immunosuppressants'})
frozenset({'immunosuppressants'});frozenset({'immunosuppression'});0.7142857142857143;0.5102040758551815;0.00023794793699138627;True;no_clustering;en;agrovoc;frozenset({'immunosuppressants'});frozenset({'immunosuppression'})
frozenset({'Saudi Arabia', 'milking'});frozenset({'mammary glands'});0.7142857142857143;0.5102040758551815;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Saudi Arabia', 'milking'});frozenset({'mammary glands'})
frozenset({'camels', 'milking'});frozenset({'mammary glands'});0.7142857142857143;0.5102040758551815;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'camels', 'milking'});frozenset({'mammary glands'})
frozenset({'Vanilla planifolia', 'enzyme activity'});frozenset({'vanillin'});1.0;0.4999999943380779;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Vanilla planifolia', 'enzyme activity'});frozenset({'vanillin'})
frozenset({'blood serum', 'Trypanosoma'});frozenset({'surra'});1.0;0.4999999943380779;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'blood serum', 'Trypanosoma'});frozenset({'surra'})
frozenset({'Saccharum officinarum', 'Aphidoidea'});frozenset({'Melanaphis'});1.0;0.4999999943380779;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Saccharum officinarum', 'Aphidoidea'});frozenset({'Melanaphis'})
frozenset({'irrigation rates'});frozenset({'irrigation scheduling'});1.0;0.5999999918468322;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'irrigation rates'});frozenset({'irrigation scheduling'})
frozenset({'camels', 'milking'});frozenset({'milking machines'});0.8571428571428571;0.5714285636636496;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'camels', 'milking'});frozenset({'milking machines'})
frozenset({'Adansonia rubrostipa'});frozenset({'Adansonia grandidieri'});0.8571428571428571;0.5714285636636496;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'Adansonia rubrostipa'});frozenset({'Adansonia grandidieri'})
frozenset({'Saudi Arabia', 'milking'});frozenset({'milking machines'});0.8571428571428571;0.5714285636636496;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'Saudi Arabia', 'milking'});frozenset({'milking machines'})
frozenset({'Gossypium hirsutum', 'Gossypium arboreum'});frozenset({'Gossypium raimondii'});0.7499999999999999;0.562499992356405;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'Gossypium hirsutum', 'Gossypium arboreum'});frozenset({'Gossypium raimondii'})
frozenset({'drying', 'coconut oil'});frozenset({'frying'});0.8333333333333334;0.4629629577204425;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'drying', 'coconut oil'});frozenset({'frying'})
frozenset({'Adansonia za'});frozenset({'Adansonia grandidieri'});0.8333333333333334;0.4629629577204425;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia za'});frozenset({'Adansonia grandidieri'})
frozenset({'financing', 'credit policies'});frozenset({'interest rates'});0.8333333333333334;0.4629629577204425;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'financing', 'credit policies'});frozenset({'interest rates'})
frozenset({'dromedaries', 'mammary glands'});frozenset({'milking machines'});0.8333333333333334;0.4629629577204425;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'dromedaries', 'mammary glands'});frozenset({'milking machines'})
frozenset({'wild animals', 'Newcastle disease'});frozenset({'Avian paramyxovirus'});1.0;0.5454545380425746;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'wild animals', 'Newcastle disease'});frozenset({'Avian paramyxovirus'})
frozenset({'Réunion', 'Phytoseiidae'});frozenset({'Mesostigmata'});1.0;0.4545454493982526;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Réunion', 'Phytoseiidae'});frozenset({'Mesostigmata'})
frozenset({'dates', 'biological control'});frozenset({'Chilocorus bipustulatus'});1.0;0.4545454493982526;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'dates', 'biological control'});frozenset({'Chilocorus bipustulatus'})
frozenset({'Quercus petraea', 'Quercus'});frozenset({'Quercus robur'});1.0;0.4545454493982526;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Quercus petraea', 'Quercus'});frozenset({'Quercus robur'})
frozenset({'vitamin D', 'blood'});frozenset({'vitamin E'});1.0;0.4545454493982526;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'vitamin D', 'blood'});frozenset({'vitamin E'})
frozenset({'Phytoseiidae', 'taxonomy'});frozenset({'Mesostigmata'});1.0;0.9090908885021014;0.00047589587398277254;False;no_clustering;en;agrovoc;frozenset({'Phytoseiidae', 'taxonomy'});frozenset({'Mesostigmata'})
frozenset({'Newcastle disease virus', 'disease control'});frozenset({'Avian paramyxovirus'});1.0;0.4545454493982526;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Newcastle disease virus', 'disease control'});frozenset({'Avian paramyxovirus'})
frozenset({'farmland', 'fallow'});frozenset({'surface area'});1.0;0.5454545380425746;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'farmland', 'fallow'});frozenset({'surface area'})
frozenset({'Mauritania', 'Coccoidea'});frozenset({'Chilocorus bipustulatus'});1.0;0.6363636262751206;0.0003331271117879408;False;no_clustering;en;agrovoc;frozenset({'Mauritania', 'Coccoidea'});frozenset({'Chilocorus bipustulatus'})
frozenset({'surveys', 'Phytoseiidae'});frozenset({'Mesostigmata'});1.0;0.7272727140958903;0.00038071669918621806;False;no_clustering;en;agrovoc;frozenset({'surveys', 'Phytoseiidae'});frozenset({'Mesostigmata'})
frozenset({'cultivated land', 'fallow'});frozenset({'surface area'});1.0;0.5454545380425746;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'cultivated land', 'fallow'});frozenset({'surface area'})
frozenset({'dates', 'Coccoidea'});frozenset({'Chilocorus bipustulatus'});1.0;0.5454545380425746;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'dates', 'Coccoidea'});frozenset({'Chilocorus bipustulatus'})
frozenset({'Pasteurella multocida', 'cattle'});frozenset({'Pasteurella'});1.0;0.4545454493982526;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Pasteurella multocida', 'cattle'});frozenset({'Pasteurella'})
frozenset({'serology', 'Pasteurella multocida'});frozenset({'Pasteurella'});1.0;0.5454545380425746;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'serology', 'Pasteurella multocida'});frozenset({'Pasteurella'})
frozenset({'Phytoseiidae', 'Comoros'});frozenset({'Mesostigmata'});1.0;0.5454545380425746;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'Phytoseiidae', 'Comoros'});frozenset({'Mesostigmata'})
frozenset({'fallow', 'topography'});frozenset({'surface area'});1.0;0.5454545380425746;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'fallow', 'topography'});frozenset({'surface area'})
frozenset({'camel meat', 'quality'});frozenset({'meat quality'});1.0;0.6363636262751206;0.0003331271117879408;False;no_clustering;en;agrovoc;frozenset({'camel meat', 'quality'});frozenset({'meat quality'})
frozenset({'Poncirus trifoliata', 'Seville oranges'});frozenset({'citranges'});1.0;0.4545454493982526;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Poncirus trifoliata', 'Seville oranges'});frozenset({'citranges'})
frozenset({'Phytoseiidae', 'Mayotte'});frozenset({'Mesostigmata'});1.0;0.4545454493982526;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Phytoseiidae', 'Mayotte'});frozenset({'Mesostigmata'})
frozenset({'Insecta', 'dates'});frozenset({'Chilocorus bipustulatus'});1.0;0.8181818015048841;0.0004283062865844953;False;no_clustering;en;agrovoc;frozenset({'Insecta', 'dates'});frozenset({'Chilocorus bipustulatus'})
frozenset({'pruning', 'hybrids'});frozenset({'sex differentiation'});0.7142857142857143;0.4464285663732838;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'pruning', 'hybrids'});frozenset({'sex differentiation'})
frozenset({'Corsica', 'biological interaction'});frozenset({'Sus scrofa'});0.7142857142857143;0.4464285663732838;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Corsica', 'biological interaction'});frozenset({'Sus scrofa'})
frozenset({'biological interaction', 'swine'});frozenset({'Sus scrofa'});0.7142857142857143;0.4464285663732838;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'biological interaction', 'swine'});frozenset({'Sus scrofa'})
frozenset({'female infertility'});frozenset({'sex differentiation'});0.7142857142857143;0.4464285663732838;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'female infertility'});frozenset({'sex differentiation'})
frozenset({'Syzygium aromaticum'});frozenset({'cloves'});0.7000000000000001;0.6124999902898036;0.0003331271117879408;True;no_clustering;en;agrovoc;frozenset({'Syzygium aromaticum'});frozenset({'cloves'})
frozenset({'cloves'});frozenset({'Syzygium aromaticum'});0.875;0.6124999902898036;0.0003331271117879408;True;no_clustering;en;agrovoc;frozenset({'cloves'});frozenset({'Syzygium aromaticum'})
frozenset({'Meliaceae', 'Hibiscus sabdariffa'});frozenset({'Delonix regia'});0.8333333333333334;0.41666666194839824;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Meliaceae', 'Hibiscus sabdariffa'});frozenset({'Delonix regia'})
frozenset({'cells', 'Cowdria'});frozenset({'cellulitis'});0.8333333333333334;0.41666666194839824;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'cells', 'Cowdria'});frozenset({'cellulitis'})
frozenset({'hybrids', 'Eucalyptus saligna'});frozenset({'Eucalyptus tereticornis'});0.8333333333333334;0.41666666194839824;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'hybrids', 'Eucalyptus saligna'});frozenset({'Eucalyptus tereticornis'})
frozenset({'natural enemies', 'Coelaenomenodera'});frozenset({'Coelaenomenodera elaeidis'});0.8333333333333334;0.41666666194839824;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'natural enemies', 'Coelaenomenodera'});frozenset({'Coelaenomenodera elaeidis'})
frozenset({'Pinus sylvestris', 'boron'});frozenset({'Acacia mearnsii'});1.0;0.41666666194839824;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Pinus sylvestris', 'boron'});frozenset({'Acacia mearnsii'})
frozenset({'boric acid', 'boron'});frozenset({'Acacia mearnsii'});1.0;0.41666666194839824;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'boric acid', 'boron'});frozenset({'Acacia mearnsii'})
